id,keyword,location,text,target,word_count,mean_word_length,lexical_diversity,stop_word_count,url_count,punctuation_count,hashtag_count,text_clean,keyword_clean,text_tokens,text_lemma,keyword_disaster_rate
4902,engulfed,"Bulacan, Philippine 🇵🇭 ",my love this day is solely for you. my mind fills with wonders as i think of the ways u may spend it im only hoping that every…,0,28,3.5714285714285716,0.9642857142857143,13,0,1,0,my love this day is solely for you my mind fills with wonders as i think of the ways u may spend it im only hoping that every,engulfed,love day solely mind fills wonders think ways may spend hoping every,my love this day be solely for you my mind fill with wonder as I think of the way u may spend it I m only hop that every,0.203125
8313,quarantined,,that’s a scary case of tds. you might need to be quarantined for symptoms like that!!!,1,16,4.4375,1.0,6,0,4,0,that s a scary case of tds you might need to be quarantined for symptoms like that,quarantined,scary case tds might need quarantined symptoms like,that s a scary case of tds you might need to be quarantine for symptom like that,0.4186046511627907
606,attacked,Follow for Follow,"texas democrat congressional candidate, , was violently attacked by red guards austin, a revolutionary comm…",0,15,6.266666666666667,1.0,3,0,3,0,texas democrat congressional candidate was violently attacked by red guards austin a revolutionary comm,attacked,texas democrat congressional candidate violently attacked red guards austin revolutionary comm,texas democrat congressional candidate be violently attack by red guard austin a revolutionary comm,0.13725490196078433
6700,hurricane,karen ♡s jisung & cheol,"hi carats! ❤ we'll be giving away a limited woncheol photocards on d-day! team labas or team concert, it doesn't matter as…",0,22,4.636363636363637,0.9545454545454546,7,0,6,0,hi carats we will be giving away a limited woncheol photocards on d day team labas or team concert it does not matter as,hurricane,carats giving away limited woncheol photocards day team labas team concert matter,hi carat we will be give away a limited woncheol photocard on d day team labas or team concert it do not matter as,0.125
4334,drown,,"honestly feeling really down lately. and still dont know what is wrong. oh well, just got to drown in my sorrows an… https://t.co/dljvwa1vie",0,23,4.318181818181818,1.0,8,1,8,0,honestly feeling really down lately and still dont know what is wrong oh well just got to drown in my sorrows an,drown,honestly feeling really lately still dont know wrong well got drown sorrows,honestly feel really down lately and still do not know what be wrong oh well just get to drown in my sorrow an,0.09523809523809523
5151,exploded,"DKI Jakarta, Indonesia",¡feliz navidad ! i discovered you early 2019 where your follower count exploded !! am a fan of your beefy hot…,0,21,4.285714285714286,0.9523809523809523,8,0,3,0,feliz navidad i discovered you early 2019 where your follower count exploded am a fan of your beefy hot,exploded,feliz navidad discovered early 2019 follower count exploded fan beefy hot,feliz navidad I discover you early 2019 where your follower count explode be a fan of your beefy hot,0.1875
4297,drought,,"i'm just going to repeat this tweet below, but in caps: in southern africa almost 9.5 million people are facing sever…",0,21,4.666666666666667,0.9523809523809523,8,0,4,0,i am just going to repeat this tweet below but in caps in southern africa almost 9 5 million people are facing sever,drought,going repeat tweet caps southern africa almost million people facing sever,I be just go to repeat this tweet below but in cap in southern africa almost 9 5 million people be face sever,0.1836734693877551
1643,bombing,India,after bjp came to power.. no bombings.. aap chronology samjho buddhu .. firse congress power me… https://t.co/emlxsiasmc,0,17,5.0,1.0,3,1,11,0,after bjp came to power no bombings aap chronology samjho buddhu firse congress power me,bombing,bjp came power bombings aap chronology samjho buddhu firse congress power,after bjp come to power no bombing aap chronology samjho buddhu firse congress power I,0.058823529411764705
4811,emergency%20plan,,we can emerge from our planetary emergency. here's a plan https://t.co/5uaii27aen,0,11,4.8,1.0,5,1,7,0,we can emerge from our planetary emergency here is a plan,emergency plan,emerge planetary emergency plan,we can emerge from our planetary emergency here be a plan,0.0
5631,fire%20truck,134340/ neo city,if jungwoo was there during fire truck era he would’ve owned that shit https://t.co/joimfvtn01,0,14,4.461538461538462,1.0,6,1,5,0,if jungwoo was there during fire truck era he would ve owned that shit,fire truck,jungwoo fire truck era would owned shit,if jungwoo be there during fire truck era he would ve own that shit,0.1
10128,threat,,"x1 existence is a threat for those people who keep yelling justice when x1 had r*gged issue, and they didn’t care when the rea…",0,24,4.333333333333333,0.9166666666666666,11,0,2,0,x1 existence is a threat for those people who keep yelling justice when x1 had r gged issue and they didn t care when the rea,threat,existence threat people keep yelling justice gged issue care rea,x1 existence be a threat for those people who keep yell justice when x1 have r gge issue and they didn t care when the rea,0.12727272727272726
4916,engulfed,,i forgot i'd like number 1 🤣 i was too engulfed with my message ㅋㅋㅋ,0,15,3.533333333333333,0.9333333333333333,7,0,1,0,i forgot i would like number 1 i was too engulfed with my message,engulfed,forgot would like number engulfed message,I forgot I would like number 1 I be too engulf with my message,0.203125
1780,buildings%20on%20fire,San Francisco,if 1 fire (4 buildings) knocks out to power to thousands what would a purposeful attack on the power grid do? maybe… https://t.co/u8bwayrdzw,1,23,4.318181818181818,0.9130434782608695,8,1,8,0,if 1 fire 4 buildings knocks out to power to thousands what would a purposeful attack on the power grid do maybe,buildings on fire,fire buildings knocks power thousands would purposeful attack power grid maybe,if 1 fire 4 building knock out to power to thousand what would a purposeful attack on the power grid do maybe,0.5471698113207547
11054,wild%20fires,,praying for the people and animals of australia during these horrible wild fires.,1,13,5.3076923076923075,1.0,6,0,1,0,praying for the people and animals of australia during these horrible wild fires,wild fires,praying people animals australia horrible wild fires,pray for the people and animal of australia during these horrible wild fire,0.4473684210526316
8487,refugees,,un senior supply assistant job placement - united nations high commissioner for refugees (unhcr) https://t.co/96rv4mnwbq,0,15,5.928571428571429,1.0,1,1,8,0,un senior supply assistant job placement united nations high commissioner for refugees unhcr,refugees,senior supply assistant job placement united nations high commissioner refugees unhcr,un senior supply assistant job placement united nations high commissioner for refugee unhcr,0.09803921568627451
5022,evacuate,london,"oh, that's the little restaurant that got badly teargassed one weekday evening. they had a horrible time because the do…",0,20,5.05,0.95,7,0,3,0,oh that is the little restaurant that got badly teargassed one weekday evening they had a horrible time because the do,evacuate,little restaurant got badly teargassed one weekday evening horrible time,oh that be the little restaurant that get badly teargasse one weekday evening they have a horrible time because the do,0.4
2573,collision,"Los Angeles, CA",central la us101 s / n vermont ave **trfc collision-unkn inj** https://t.co/vyrhne1pyw,1,12,4.7272727272727275,1.0,1,1,11,0,central la us101 s n vermont ave traffic collision unkn inj,collision,central us101 vermont ave traffic collision unkn inj,central la us101 s n vermont ave traffic collision unkn inj,0.7192982456140351
10591,twister,"Bristol, England","💀don’t mind me, just reflecting on how we’re all doomed 💀 (good new office tongue twister though)",0,17,4.764705882352941,1.0,4,0,3,0,don t mind me just reflecting on how we re all doomed good new office tongue twister though,twister,mind reflecting doomed good new office tongue twister though,don t mind I just reflect on how we re all doom good new office tongue twister though,0.0
5387,fatalities,"Brisbane, Australia","aussies employed in the transport, postal and warehousing industry face the greatest risks, with 55 deaths in this… https://t.co/x9fwwie50m",1,19,5.444444444444445,0.8947368421052632,6,1,7,0,aussies employed in the transport postal and warehousing industry face the greatest risks with 55 deaths in this,fatalities,aussies employed transport postal warehousing industry face greatest risks deaths,aussie employ in the transport postal and warehouse industry face the great risk with 55 death in this,0.13559322033898305
9933,survivors,Australia,i rarely read game chat unless it was mutually enjoyable for killer and survivors!,0,14,4.928571428571429,1.0,5,0,1,0,i rarely read game chat unless it was mutually enjoyable for killer and survivors,survivors,rarely read game chat unless mutually enjoyable killer survivors,I rarely read game chat unless it be mutually enjoyable for killer and survivor,0.023809523809523808
4810,emergency%20plan,Anywhere,"i need a emergency action plan incase something ever happens to me, cause i don’t want churro to think his mom just… https://t.co/dfaib2nlc5",0,23,4.318181818181818,0.9130434782608695,6,1,6,0,i need a emergency action plan incase something ever happens to me cause i don t want churro to think his mom just,emergency plan,need emergency action plan incase something ever happens cause want churro think mom,I need a emergency action plan incase something ever happen to I cause I don t want churro to think his mom just,0.0
8162,panicking,,"thanx for the clip , sir..........today everyone is panicking.........share down 10 % intraday....… https://t.co/rudjyr4eln",0,14,4.0,1.0,4,1,30,0,thanx for the clip sir today everyone is panicking share down 10 intraday,panicking,thanx clip sir today everyone panicking share intraday,thanx for the clip sir today everyone be panic share down 10 intraday,0.0625
10090,threat,,"with the average new vehicle sticker price at $40,000, buyers are turning to so-called ""gently-used"" vehicles and that trend is…",0,20,5.45,1.0,7,0,7,0,with the average new vehicle sticker price at 40 000 buyers are turning to so called gently used vehicles and that trend is,threat,average new vehicle sticker price 000 buyers turning called gently used vehicles trend,with the average new vehicle sticker price at 40 000 buyer be turn to so call gently use vehicle and that trend be,0.12727272727272726
